sysbench 1.0.20 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 64
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Extra file open flags: directio
64 files, 10.938GiB each
700GiB total file size
Block size 16KiB
Number of IO requests: 0
Read/Write ratio for combined random IO test: 1.50
Calling fsync() at the end of test, Enabled.
Using synchronous I/O mode
Doing random r/w test
Initializing worker threads...

Threads started!

[ 1s ] reads: 28.45 MiB/s writes: 19.02 MiB/s fsyncs: 0.00/s latency (ms,95%): 40.370
[ 2s ] reads: 27.74 MiB/s writes: 19.13 MiB/s fsyncs: 0.00/s latency (ms,95%): 39.650
[ 3s ] reads: 28.61 MiB/s writes: 18.27 MiB/s fsyncs: 0.00/s latency (ms,95%): 39.650
[ 4s ] reads: 28.09 MiB/s writes: 18.78 MiB/s fsyncs: 0.00/s latency (ms,95%): 39.650
[ 5s ] reads: 28.28 MiB/s writes: 18.59 MiB/s fsyncs: 0.00/s latency (ms,95%): 40.370
[ 6s ] reads: 27.92 MiB/s writes: 18.97 MiB/s fsyncs: 0.00/s latency (ms,95%): 43.385
[ 7s ] reads: 28.16 MiB/s writes: 18.72 MiB/s fsyncs: 0.00/s latency (ms,95%): 42.611
[ 8s ] reads: 28.45 MiB/s writes: 18.42 MiB/s fsyncs: 0.00/s latency (ms,95%): 44.173
[ 9s ] reads: 27.52 MiB/s writes: 19.34 MiB/s fsyncs: 0.00/s latency (ms,95%): 40.370
[ 10s ] reads: 28.08 MiB/s writes: 18.80 MiB/s fsyncs: 0.00/s latency (ms,95%): 43.385
[ 11s ] reads: 28.50 MiB/s writes: 18.37 MiB/s fsyncs: 0.00/s latency (ms,95%): 43.385
[ 12s ] reads: 28.22 MiB/s writes: 18.66 MiB/s fsyncs: 0.00/s latency (ms,95%): 41.851
[ 13s ] reads: 27.78 MiB/s writes: 19.09 MiB/s fsyncs: 0.00/s latency (ms,95%): 39.650
[ 14s ] reads: 28.64 MiB/s writes: 18.25 MiB/s fsyncs: 0.00/s latency (ms,95%): 43.385
[ 15s ] reads: 27.97 MiB/s writes: 18.89 MiB/s fsyncs: 0.00/s latency (ms,95%): 42.611
[ 16s ] reads: 28.27 MiB/s writes: 18.63 MiB/s fsyncs: 0.00/s latency (ms,95%): 41.851
[ 17s ] reads: 27.75 MiB/s writes: 19.12 MiB/s fsyncs: 0.00/s latency (ms,95%): 41.104
[ 18s ] reads: 27.91 MiB/s writes: 18.92 MiB/s fsyncs: 0.00/s latency (ms,95%): 41.104
[ 19s ] reads: 28.39 MiB/s writes: 18.52 MiB/s fsyncs: 0.00/s latency (ms,95%): 40.370
[ 20s ] reads: 28.22 MiB/s writes: 18.67 MiB/s fsyncs: 0.00/s latency (ms,95%): 41.104
[ 21s ] reads: 28.09 MiB/s writes: 18.78 MiB/s fsyncs: 0.00/s latency (ms,95%): 41.851
[ 22s ] reads: 27.84 MiB/s writes: 19.03 MiB/s fsyncs: 0.00/s latency (ms,95%): 38.247
[ 23s ] reads: 28.20 MiB/s writes: 18.66 MiB/s fsyncs: 0.00/s latency (ms,95%): 41.851
[ 24s ] reads: 27.92 MiB/s writes: 18.97 MiB/s fsyncs: 0.00/s latency (ms,95%): 41.851
[ 25s ] reads: 28.11 MiB/s writes: 18.77 MiB/s fsyncs: 0.00/s latency (ms,95%): 41.104
[ 26s ] reads: 28.59 MiB/s writes: 18.28 MiB/s fsyncs: 0.00/s latency (ms,95%): 41.104
[ 27s ] reads: 28.31 MiB/s writes: 18.56 MiB/s fsyncs: 0.00/s latency (ms,95%): 43.385
[ 28s ] reads: 27.48 MiB/s writes: 19.37 MiB/s fsyncs: 0.00/s latency (ms,95%): 40.370
[ 29s ] reads: 28.58 MiB/s writes: 18.31 MiB/s fsyncs: 0.00/s latency (ms,95%): 41.851
[ 30s ] reads: 28.05 MiB/s writes: 18.84 MiB/s fsyncs: 0.00/s latency (ms,95%): 40.370
[ 31s ] reads: 27.70 MiB/s writes: 19.13 MiB/s fsyncs: 0.00/s latency (ms,95%): 42.611
[ 32s ] reads: 28.20 MiB/s writes: 18.67 MiB/s fsyncs: 0.00/s latency (ms,95%): 41.851
[ 33s ] reads: 28.56 MiB/s writes: 18.33 MiB/s fsyncs: 0.00/s latency (ms,95%): 41.104
[ 34s ] reads: 28.05 MiB/s writes: 18.83 MiB/s fsyncs: 0.00/s latency (ms,95%): 41.851
[ 35s ] reads: 27.83 MiB/s writes: 19.05 MiB/s fsyncs: 0.00/s latency (ms,95%): 40.370
[ 36s ] reads: 27.98 MiB/s writes: 18.86 MiB/s fsyncs: 0.00/s latency (ms,95%): 41.104
[ 37s ] reads: 28.30 MiB/s writes: 18.59 MiB/s fsyncs: 0.00/s latency (ms,95%): 41.104
[ 38s ] reads: 28.44 MiB/s writes: 18.45 MiB/s fsyncs: 0.00/s latency (ms,95%): 38.942
[ 39s ] reads: 27.62 MiB/s writes: 19.25 MiB/s fsyncs: 0.00/s latency (ms,95%): 40.370
[ 40s ] reads: 28.77 MiB/s writes: 18.09 MiB/s fsyncs: 0.00/s latency (ms,95%): 40.370
[ 41s ] reads: 27.80 MiB/s writes: 19.06 MiB/s fsyncs: 0.00/s latency (ms,95%): 39.650
[ 42s ] reads: 27.84 MiB/s writes: 19.05 MiB/s fsyncs: 0.00/s latency (ms,95%): 44.173
[ 43s ] reads: 28.37 MiB/s writes: 18.50 MiB/s fsyncs: 0.00/s latency (ms,95%): 41.104
[ 44s ] reads: 28.50 MiB/s writes: 18.37 MiB/s fsyncs: 0.00/s latency (ms,95%): 42.611
